customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_002082,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),33.63,229.18,No
CUST_002083,Male,0,Yes,No,17,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,110.07,1919.33,No
CUST_002084,Female,0,Yes,No,0,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),92.39,0.0,No
CUST_002085,Male,0,No,Yes,16,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.82,1247.44,Yes
CUST_002086,Male,0,No,No,30,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,89.85,2827.91,No
CUST_002087,Female,1,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,110.11,1472.69,Yes
CUST_002088,Male,1,Yes,No,66,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),87.45,5901.67,No
CUST_002089,Female,0,Yes,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,38.21,644.0,No
CUST_002090,Male,1,No,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),109.71,6256.87,No
CUST_002091,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),118.75,493.77,No
CUST_002092,Female,0,No,Yes,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,98.63,202.7,Yes
CUST_002093,Female,0,No,Yes,33,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,94.46,2967.72,No
CUST_002094,Female,0,No,No,43,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,108.2,4762.32,Yes
CUST_002095,Male,1,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.21,1899.22,No
CUST_002096,Male,0,Yes,No,15,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,82.56,1182.34,No
CUST_002097,Female,0,No,No,71,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,100.76,6978.44,No
CUST_002098,Female,0,No,No,12,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,113.87,1432.14,Yes
CUST_002099,Female,0,Yes,Yes,33,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,89.08,2907.68,No
CUST_002100,Male,0,No,No,12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),93.65,1131.58,No
CUST_002101,Male,0,No,No,58,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,94.77,5651.27,No
CUST_002102,Male,0,Yes,No,13,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,91.56,1161.94,No
CUST_002103,Male,0,No,No,35,Yes,Yes,DSL,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),85.23,3113.96,No
CUST_002104,Female,0,Yes,No,20,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,97.83,1949.07,No
CUST_002105,Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,95.95,697.0,Yes
CUST_002106,Female,0,Yes,No,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,44.37,2340.43,No
CUST_002107,Male,0,No,No,42,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.04,3848.23,Yes
CUST_002108,Male,0,No,No,56,Yes,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,83.43,4840.49,Yes
CUST_002109,Male,0,Yes,No,45,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),86.06,3812.21,No
CUST_002110,Female,0,No,No,57,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),91.14,4980.64,No
CUST_002111,Female,0,No,No,35,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),104.97,3513.43,No
CUST_002112,Male,1,No,No,4,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Electronic check,118.44,472.21,Yes
CUST_002113,Female,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),36.88,1125.96,No
CUST_002114,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.58,32.98,Yes
CUST_002115,Male,1,Yes,No,26,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),88.51,2372.17,No
CUST_002116,Female,0,Yes,No,48,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),82.14,4087.42,Yes
CUST_002117,Male,0,Yes,No,67,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,77.96,5456.04,No
CUST_002118,Female,0,Yes,No,16,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,92.04,1411.39,Yes
CUST_002119,Male,0,No,No,11,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,75.64,863.34,No
CUST_002120,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,88.92,85.37,No
CUST_002121,Female,1,Yes,Yes,13,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,77.22,1053.1,Yes
CUST_002122,Female,0,No,No,25,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,82.51,1982.06,No
CUST_002123,Male,0,No,No,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.62,451.08,No
CUST_002124,Male,1,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),115.99,4713.41,No
CUST_002125,Female,1,Yes,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,47.42,825.49,Yes
CUST_002126,Female,0,No,Yes,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),103.09,797.95,Yes
CUST_002127,Male,0,Yes,No,30,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),92.08,2647.08,Yes
CUST_002128,Male,0,No,Yes,17,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,92.13,1593.21,Yes
CUST_002129,Male,0,No,No,26,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,80.91,2114.84,No
CUST_002130,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),33.71,140.34,Yes
CUST_002131,Male,1,Yes,No,69,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,88.02,6183.16,Yes
CUST_002132,Male,0,Yes,Yes,64,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,80.9,5248.39,No
CUST_002133,Female,0,Yes,Yes,13,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),118.75,1567.31,No
CUST_002134,Male,0,Yes,No,64,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),103.35,6548.81,No
CUST_002135,Male,0,Yes,Yes,43,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,100.91,4435.34,Yes
CUST_002136,Male,0,No,No,66,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,114.87,7880.32,Yes
CUST_002137,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),118.75,6172.29,Yes
CUST_002138,Female,0,No,Yes,37,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,102.52,3646.43,No
CUST_002139,Female,0,Yes,Yes,13,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,78.29,1012.9,No
CUST_002140,Female,0,Yes,Yes,71,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,68.99,4851.12,No
CUST_002141,Female,0,No,No,66,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),73.22,4825.0,No
CUST_002142,Female,0,No,Yes,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,90.72,1865.4,Yes
CUST_002143,Female,0,Yes,No,0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),108.2,0.0,Yes
CUST_002144,Male,0,Yes,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,43.22,2761.19,Yes
CUST_002145,Male,0,No,No,65,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,97.36,6224.19,Yes
CUST_002146,Female,0,Yes,Yes,1,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),105.4,109.83,No
CUST_002147,Male,0,Yes,No,16,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),76.07,1189.88,No
CUST_002148,Male,0,No,No,47,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,100.57,4727.46,No
CUST_002149,Female,0,Yes,No,33,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),89.26,2991.18,No
CUST_002150,Male,1,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,118.75,245.09,Yes
CUST_002151,Male,0,No,No,66,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.36,5459.79,No
CUST_002152,Male,0,No,No,42,Yes,No phone service,DSL,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,78.59,3426.61,No
CUST_002153,Male,0,Yes,No,14,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,95.13,1375.92,No
CUST_002154,Male,0,No,No,41,Yes,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,77.86,3097.75,No
CUST_002155,Female,1,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),118.75,468.86,Yes
CUST_002156,Female,0,No,Yes,23,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Mailed check,104.32,2286.39,Yes
CUST_002157,Female,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),45.68,0.0,No
CUST_002158,Male,0,Yes,No,52,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,85.0,4205.64,Yes
CUST_002159,Female,0,Yes,Yes,30,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.66,2434.44,Yes
CUST_002160,Male,0,Yes,No,31,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,92.88,2939.76,Yes
CUST_002161,Male,0,No,Yes,29,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,95.73,2854.57,No
CUST_002162,Male,0,No,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,27.87,618.08,No
CUST_002163,Male,0,Yes,No,29,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Electronic check,86.29,2458.48,No
CUST_002164,Female,1,Yes,No,7,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,117.74,834.76,No
CUST_002165,Female,1,Yes,No,50,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),77.28,4000.5,No
CUST_002166,Male,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,100.15,414.59,Yes
CUST_002167,Female,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,34.36,68.06,No
CUST_002168,Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,96.81,5805.34,No
CUST_002169,Female,0,No,Yes,33,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,112.14,3687.37,Yes
CUST_002170,Female,1,No,No,8,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),61.18,472.78,Yes
CUST_002171,Male,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),44.74,478.87,No
CUST_002172,Female,0,No,No,3,Yes,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),97.95,279.69,Yes
CUST_002173,Male,0,No,No,3,Yes,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.67,257.22,No
CUST_002174,Female,0,No,No,13,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,78.03,1064.6,Yes
CUST_002175,Male,1,Yes,No,7,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,74.29,498.06,Yes
CUST_002176,Male,1,Yes,Yes,34,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,75.87,2489.39,No
CUST_002177,Female,0,Yes,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),50.17,1801.4,No
CUST_002178,Female,0,No,Yes,13,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),118.75,1550.63,No
CUST_002179,Male,1,No,No,15,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Mailed check,88.04,1305.74,No
CUST_002180,Female,1,Yes,No,49,Yes,No phone service,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Electronic check,102.55,4813.38,Yes
CUST_002181,Female,0,No,No,55,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),88.5,4626.49,No
CUST_002182,Male,0,No,No,23,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),78.41,1774.24,Yes
CUST_002183,Male,0,Yes,No,64,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Two year,No,Electronic check,79.72,5072.38,No
CUST_002184,Female,0,Yes,Yes,3,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Electronic check,93.43,285.6,Yes
CUST_002185,Male,1,Yes,Yes,25,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),88.04,2306.53,No
CUST_002186,Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,90.54,5385.4,No
CUST_002187,Male,1,No,No,5,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.96,95.0,Yes
CUST_002188,Female,0,No,No,67,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),112.65,7723.29,No
CUST_002189,Female,0,No,No,62,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,94.93,5837.0,Yes
CUST_002190,Male,0,No,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,40.21,162.41,No
CUST_002191,Female,0,No,No,25,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,118.75,2929.65,Yes
CUST_002192,Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,99.15,104.01,Yes
CUST_002193,Female,0,No,Yes,37,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),108.02,3885.76,No
CUST_002194,Male,0,No,Yes,24,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,98.22,2415.93,Yes
CUST_002195,Male,0,No,No,24,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),109.1,2511.32,No
CUST_002196,Female,0,Yes,No,62,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Mailed check,83.11,5034.94,No
CUST_002197,Male,0,No,Yes,14,Yes,No phone service,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,108.66,1551.47,Yes
CUST_002198,Female,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,99.57,976.44,Yes
CUST_002199,Female,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),26.9,580.38,No
CUST_002200,Male,0,Yes,No,32,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),84.12,2612.81,No
CUST_002201,Male,0,Yes,No,3,Yes,No phone service,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,71.54,205.7,No
CUST_002202,Female,0,No,Yes,2,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),111.02,218.82,Yes
CUST_002203,Male,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,34.99,738.62,No
CUST_002204,Male,0,Yes,Yes,28,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.25,2473.59,No
CUST_002205,Male,0,Yes,No,7,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),77.5,531.75,Yes
CUST_002206,Male,1,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),60.31,725.93,No
CUST_002207,Male,0,No,Yes,30,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,115.54,3387.59,No
CUST_002208,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),34.24,533.05,Yes
CUST_002209,Female,0,No,Yes,19,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,82.44,1600.59,No
CUST_002210,Male,0,Yes,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),45.87,588.09,No
CUST_002211,Male,0,Yes,Yes,45,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),69.72,3032.41,No
CUST_002212,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,95.64,1206.08,No
CUST_002213,Female,0,No,No,48,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,113.04,5630.64,No
CUST_002214,Male,0,No,Yes,4,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),106.67,429.46,No
CUST_002215,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,108.47,2645.18,Yes
CUST_002216,Female,0,Yes,No,34,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.15,2580.03,No
CUST_002217,Female,0,Yes,No,15,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,82.62,1249.02,Yes
CUST_002218,Male,0,No,No,4,No,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,78.59,304.5,Yes
CUST_002219,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),114.98,885.03,No
CUST_002220,Male,0,Yes,No,27,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,95.95,2586.84,Yes
CUST_002221,Female,0,Yes,Yes,5,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,75.46,380.89,Yes
CUST_002222,Male,0,No,No,3,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,90.71,268.4,No
CUST_002223,Female,0,No,Yes,46,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,111.15,5209.77,Yes
CUST_002224,Male,0,Yes,No,28,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,99.2,2868.62,No
CUST_002225,Female,0,No,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),43.78,1328.82,No
CUST_002226,Male,0,No,No,26,No,No phone service,DSL,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),47.35,1265.92,No
CUST_002227,Male,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,34.4,889.96,No
CUST_002228,Male,0,Yes,Yes,3,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.72,112.41,Yes
CUST_002229,Male,0,No,Yes,19,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),73.63,1410.5,No
CUST_002230,Female,1,No,Yes,3,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,114.88,331.24,Yes
CUST_002231,Female,0,Yes,No,11,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,89.22,972.9,Yes
CUST_002232,Male,0,No,No,19,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,87.58,1704.82,Yes
CUST_002233,Female,1,Yes,No,34,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),117.51,4143.66,No
CUST_002234,Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,101.04,5984.52,Yes
CUST_002235,Male,0,Yes,No,26,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.37,2688.86,No
CUST_002236,Female,0,Yes,No,3,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),86.95,266.85,No
CUST_002237,Male,0,Yes,Yes,41,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),82.91,3565.26,No
